SubscriptionID,CustomerID,CustomerName,Email,Country,Plan,BillingCycle,SubscriptionStartDate,SubscriptionEndDate,Status,AutoRenew,PaymentMethod,DiscountPercent,AmountPaidUSD,SignupChannel,LastUpdated
SUB009433,C009433,Isabella Gupta,isabellagupta9433@gmail.com,Australia,Premium,Monthly,08-04-2024,,Active,Yes,PayPal,0,39.99,Sales,13-04-2024
SUB012894,C012894,Vikram Iyer,vikramiyer12894@company.com,Canada,Basic,Quarterly,30-11-2023,,Active,Yes,PayPal,0,29.97,Partner,20-02-2024
SUB008093,C008093,Pooja Iyer,poojaiyer8093@gmail.com,Germany,Enterprise,Quarterly,29-02-2024,,Active,Yes,Credit Card,0,299.97,Sales,19-05-2024
SUB004155,C004155,Priya Khan,priyakhan4155@gmail.com,USA,Standard,Monthly,22-07-2022,21-08-2022,Paused,No,UPI,15,16.99,Mobile App,05-10-2022
SUB006097,C006097,Amit Patel,amitpatel6097@company.com,France,Standard,Monthly,20-03-2024,19-04-2024,Cancelled,No,Credit Card,0,19.99,Web,29-03-2024
SUB017941,C017941,Pooja Anderson,poojaanderson17941@company.com,UAE,Standard,Quarterly,23-06-2022,,Active,No,UPI,15,50.97,Mobile App,16-08-2022
SUB011202,C011202,Emma Moore,emmamoore11202@outlook.com,UAE,Premium,Yearly,23-05-2023,,Active,No,PayPal,20,383.9,Web,30-06-2023
SUB004368,C004368,Isabella Jackson,isabellajackson4368@gmail.com,Australia,Premium,Quarterly,05-02-2023,,Active,Yes,UPI,5,113.97,Web,04-05-2023
SUB017427,C017427,Divya Thomas,divyathomas17427@yahoo.com,Germany,Standard,Quarterly,31-01-2022,01-05-2022,Cancelled,No,NetBanking,0,59.97,Sales,11-03-2022
SUB014640,C014640,Arjun Bose,arjunbose14640@hotmail.com,India,Premium,Monthly,07-06-2025,07-07-2025,Cancelled,No,Debit Card,0,39.99,Web,09-06-2025
SUB007070,C007070,Vikram Sharma,vikramsharma7070@outlook.com,Germany,Enterprise,Yearly,21-09-2025,16-09-2026,Cancelled,No,NetBanking,10,1079.89,Sales,28-10-2025
SUB016568,C016568,Kiran Bhat,kiranbhat16568@outlook.com,France,Standard,Monthly,27-01-2022,26-02-2022,Cancelled,No,NetBanking,0,19.99,Sales,22-03-2022
SUB019085,C019085,Ananya Singh,ananyasingh19085@hotmail.com,Australia,Enterprise,Monthly,13-04-2024,,Active,Yes,Credit Card,0,99.99,Partner,28-04-2024
SUB010705,C010705,Arjun Reddy,arjunreddy10705@hotmail.com,UAE,Enterprise,Quarterly,03-10-2025,01-01-2026,Cancelled,No,PayPal,0,299.97,Partner,01-11-2025
SUB016863,C016863,Nikhil Anderson,nikhilanderson16863@company.com,UK,Basic,Monthly,22-12-2025,,Active,No,UPI,15,8.49,Mobile App,21-02-2026
SUB001449,C001449,Manish Sharma,manishsharma1449@outlook.com,USA,Basic,Monthly,22-05-2022,21-06-2022,Cancelled,No,UPI,0,9.99,Sales,14-07-2022
SUB011658,C011658,Neha Moore,nehamoore11658@outlook.com,UAE,Enterprise,Quarterly,28-06-2025,26-09-2025,Paused,No,NetBanking,5,284.97,Mobile App,28-08-2025
SUB000529,C000529,Isabella Gupta,isabellagupta529@outlook.com,Canada,Basic,Quarterly,25-11-2025,,Active,Yes,NetBanking,0,29.97,Partner,10-12-2025
SUB007441,C007441,Emma Kapoor,emmakapoor7441@company.com,USA,Standard,Yearly,21-05-2024,,Active,No,Credit Card,10,215.89,Partner,08-08-2024
SUB012257,C012257,Riya Nair,riyanair12257@company.com,France,Enterprise,Yearly,22-10-2024,17-10-2025,Expired,No,PayPal,15,1019.9,Partner,03-12-2024
SUB009771,C009771,Pooja Jackson,poojajackson9771@company.com,Germany,Enterprise,Quarterly,30-01-2025,,Active,Yes,UPI,0,299.97,Web,08-03-2025
SUB018431,C018431,Nikhil Taylor,nikhiltaylor18431@hotmail.com,Germany,Premium,Quarterly,31-05-2025,,Active,No,Credit Card,5,113.97,Partner,24-08-2025
SUB011925,C011925,Rohit Kapoor,rohitkapoor11925@outlook.com,Singapore,Basic,Yearly,29-07-2022,24-07-2023,Cancelled,No,Debit Card,0,119.88,Partner,07-09-2022
SUB017618,C017618,Liam Mehta,liammehta17618@outlook.com,Germany,Enterprise,Monthly,06-05-2024,,Active,Yes,Credit Card,5,94.99,Web,09-07-2024
SUB000577,C000577,Divya Bose,divyabose577@hotmail.com,Germany,Enterprise,Quarterly,22-09-2022,,Active,Yes,Debit Card,10,269.97,Partner,18-11-2022
SUB000747,C000747,Sneha Mehta,snehamehta747@company.com,Australia,Enterprise,Monthly,11-09-2025,11-10-2025,Paused,No,Bank Transfer,0,99.99,Mobile App,29-09-2025
SUB005000,C005000,Isabella Mehta,isabellamehta5000@yahoo.com,Germany,Premium,Quarterly,03-12-2025,,Active,Yes,Bank Transfer,5,113.97,Mobile App,18-01-2026
SUB016982,C016982,Neha Johnson,nehajohnson16982@yahoo.com,Canada,Enterprise,Quarterly,26-05-2024,,Active,Yes,Credit Card,0,299.97,Web,09-06-2024
SUB017961,C017961,Amit Brown,amitbrown17961@gmail.com,Australia,Premium,Yearly,20-10-2022,15-10-2023,Cancelled,No,NetBanking,0,479.88,Web,13-01-2023
SUB004929,C004929,Kiran Roy,kiranroy4929@outlook.com,Australia,Standard,Quarterly,02-03-2024,31-05-2024,Expired,No,UPI,15,50.97,Sales,15-04-2024
SUB006903,C006903,Isha Das,ishadas6903@yahoo.com,India,Basic,Quarterly,16-03-2025,,Active,No,Bank Transfer,10,26.97,Web,07-05-2025
SUB007343,C007343,Vikram Bhat,vikrambhat7343@hotmail.com,Australia,Standard,Yearly,22-01-2025,,Active,No,UPI,0,239.88,Mobile App,21-02-2025
SUB002154,C002154,Emma Moore,emmamoore2154@gmail.com,Canada,Standard,Yearly,21-04-2024,16-04-2025,Cancelled,No,UPI,0,239.88,Mobile App,06-05-2024
SUB008837,C008837,Aditya Bhat,adityabhat8837@yahoo.com,Germany,Enterprise,Quarterly,10-02-2025,,Active,Yes,NetBanking,5,284.97,Partner,03-05-2025
SUB000585,C000585,Divya Roy,divyaroy585@hotmail.com,UAE,Premium,Yearly,30-04-2022,,Active,No,NetBanking,10,431.89,Sales,10-06-2022
SUB006778,C006778,Manish Das,manishdas6778@outlook.com,Germany,Standard,Yearly,07-04-2025,02-04-2026,Paused,No,Credit Card,10,215.89,Web,03-06-2025
SUB006191,C006191,Isha Verma,ishaverma6191@gmail.com,UAE,Standard,Quarterly,29-09-2024,,Active,Yes,PayPal,0,59.97,Mobile App,06-11-2024
SUB017954,C017954,Nikhil Wilson,nikhilwilson17954@yahoo.com,France,Basic,Quarterly,14-09-2022,,Active,Yes,NetBanking,0,29.97,Web,13-11-2022
SUB011968,C011968,Kiran Patel,kiranpatel11968@hotmail.com,Australia,Enterprise,Quarterly,18-02-2024,,Active,Yes,Credit Card,0,299.97,Sales,11-04-2024
SUB016247,C016247,Nikhil Chopra,nikhilchopra16247@company.com,India,Standard,Yearly,31-07-2025,,Active,No,NetBanking,0,239.88,Sales,16-08-2025
SUB015280,C015280,Vikram Patel,vikrampatel15280@hotmail.com,Australia,Basic,Yearly,29-06-2022,24-06-2023,Cancelled,No,Bank Transfer,15,101.9,Web,30-06-2022
SUB003241,C003241,Priya Das,priyadas3241@outlook.com,USA,Enterprise,Yearly,20-09-2022,15-09-2023,Paused,No,Bank Transfer,5,1139.89,Mobile App,11-11-2022
SUB003779,C003779,Kunal Thomas,kunalthomas3779@outlook.com,UK,Standard,Quarterly,01-09-2023,,Active,Yes,NetBanking,0,59.97,Partner,23-11-2023
SUB008592,C008592,Isha Patel,ishapatel8592@company.com,India,Basic,Yearly,16-11-2023,,Active,No,PayPal,5,113.89,Mobile App,22-12-2023
SUB006857,C006857,Isabella Kapoor,isabellakapoor6857@outlook.com,UAE,Basic,Quarterly,28-02-2023,,Active,Yes,Bank Transfer,0,29.97,Web,01-04-2023
SUB015533,C015533,Ava Taylor,avataylor15533@company.com,Canada,Basic,Yearly,24-05-2022,19-05-2023,Cancelled,No,PayPal,20,95.9,Web,23-06-2022
SUB009080,C009080,Riya Gupta,riyagupta9080@gmail.com,Germany,Basic,Monthly,06-08-2025,,Active,Yes,UPI,0,9.99,Partner,18-09-2025
SUB003331,C003331,Ethan Iyer,ethaniyer3331@outlook.com,India,Enterprise,Yearly,28-02-2023,,Active,No,PayPal,5,1139.89,Web,02-05-2023
SUB012326,C012326,Ava Moore,avamoore12326@yahoo.com,Australia,Enterprise,Quarterly,25-02-2025,,Active,No,Debit Card,5,284.97,Partner,01-04-2025
SUB015150,C015150,Mason Wilson,masonwilson15150@hotmail.com,Germany,Standard,Monthly,02-03-2022,,Active,No,UPI,0,19.99,Partner,13-04-2022
SUB018212,C018212,Divya Smith,divyasmith18212@hotmail.com,Germany,Standard,Quarterly,07-02-2024,07-05-2024,Cancelled,No,UPI,0,59.97,Mobile App,31-03-2024
SUB014934,C014934,Meera Roy,meeraroy14934@yahoo.com,France,Enterprise,Monthly,05-11-2024,,Active,Yes,NetBanking,0,99.99,Web,19-12-2024
SUB018621,C018621,Ethan Iyer,ethaniyer18621@hotmail.com,Canada,Standard,Quarterly,15-10-2025,13-01-2026,Cancelled,No,UPI,10,53.97,Mobile App,01-11-2025
SUB001016,C001016,Neha Chopra,nehachopra1016@yahoo.com,UK,Enterprise,Monthly,27-10-2024,26-11-2024,Cancelled,No,NetBanking,10,89.99,Web,28-12-2024
SUB014959,C014959,Saurav Malhotra,sauravmalhotra14959@gmail.com,Canada,Standard,Quarterly,26-05-2022,,Active,Yes,PayPal,0,59.97,Partner,11-06-2022
SUB015981,C015981,Isha Roy,isharoy15981@gmail.com,France,Standard,Yearly,02-04-2023,,Active,No,Credit Card,10,215.89,Web,14-04-2023
SUB006410,C006410,Ava Nair,avanair6410@gmail.com,Singapore,Premium,Quarterly,22-04-2023,,Active,Yes,Debit Card,0,119.97,Sales,26-05-2023
SUB014025,C014025,Sophia Mehta,sophiamehta14025@gmail.com,Australia,Basic,Quarterly,14-07-2024,,Active,No,UPI,0,29.97,Mobile App,14-08-2024
SUB016590,C016590,Amit Reddy,amitreddy16590@yahoo.com,USA,Basic,Monthly,31-03-2022,30-04-2022,Cancelled,No,Credit Card,0,9.99,Sales,14-06-2022
SUB015890,C015890,Pooja Verma,poojaverma15890@yahoo.com,France,Basic,Quarterly,19-07-2022,17-10-2022,Cancelled,No,Debit Card,10,26.97,Web,02-08-2022
SUB012848,C012848,Noah Roy,noahroy12848@hotmail.com,Australia,Enterprise,Monthly,03-03-2022,,Active,Yes,Bank Transfer,0,99.99,Partner,05-04-2022
SUB003222,C003222,Isha Taylor,ishataylor3222@gmail.com,Australia,Basic,Yearly,12-10-2025,,Active,No,Credit Card,0,119.88,Sales,25-10-2025
SUB012859,C012859,Isabella Mehta,isabellamehta12859@hotmail.com,India,Enterprise,Quarterly,30-05-2025,,Active,No,PayPal,10,269.97,Web,12-07-2025
SUB006769,C006769,Mason Jackson,masonjackson6769@company.com,India,Basic,Yearly,10-08-2022,05-08-2023,Cancelled,No,PayPal,0,119.88,Mobile App,13-09-2022
SUB019946,C019946,Ethan Nair,ethannair19946@gmail.com,Australia,Enterprise,Monthly,12-08-2022,11-09-2022,Paused,No,Credit Card,0,99.99,Sales,28-10-2022
SUB010145,C010145,Manish Iyer,manishiyer10145@yahoo.com,Canada,Basic,Yearly,04-06-2024,30-05-2025,Paused,No,Bank Transfer,15,101.9,Web,02-07-2024
SUB002315,C002315,Liam Anderson,liamanderson2315@gmail.com,France,Premium,Quarterly,27-05-2022,,Active,Yes,Credit Card,10,107.97,Mobile App,10-08-2022
SUB006148,C006148,Mason Brown,masonbrown6148@hotmail.com,Germany,Enterprise,Quarterly,28-02-2022,29-05-2022,Cancelled,No,Debit Card,0,299.97,Partner,07-05-2022
SUB009452,C009452,Kunal Saxena,kunalsaxena9452@outlook.com,India,Standard,Quarterly,05-07-2025,,Active,Yes,PayPal,20,47.98,Web,24-09-2025
SUB014017,C014017,Mason Reddy,masonreddy14017@company.com,Singapore,Premium,Yearly,13-12-2023,,Active,No,PayPal,10,431.89,Partner,14-01-2024
SUB006039,C006039,Noah Nair,noahnair6039@yahoo.com,Canada,Basic,Monthly,28-04-2022,28-05-2022,Cancelled,No,Debit Card,15,8.49,Web,17-05-2022
SUB015171,C015171,Saurav Jain,sauravjain15171@gmail.com,Germany,Enterprise,Yearly,14-10-2025,,Active,No,Bank Transfer,0,1199.88,Web,14-12-2025
SUB009809,C009809,John Thomas,johnthomas9809@company.com,France,Premium,Monthly,07-06-2025,,Active,Yes,Credit Card,0,39.99,Partner,12-07-2025
SUB009574,C009574,Arjun Khan,arjunkhan9574@gmail.com,UK,Premium,Quarterly,04-01-2025,,Active,Yes,PayPal,0,119.97,Mobile App,19-01-2025
SUB006583,C006583,Kiran Taylor,kirantaylor6583@gmail.com,UK,Premium,Monthly,13-10-2022,,Active,Yes,NetBanking,10,35.99,Partner,18-11-2022
SUB003495,C003495,Ethan Das,ethandas3495@outlook.com,USA,Standard,Quarterly,03-02-2025,,Active,Yes,Credit Card,0,59.97,Mobile App,09-04-2025
SUB015076,C015076,Nikhil Chopra,nikhilchopra15076@hotmail.com,UAE,Enterprise,Quarterly,09-08-2024,,Active,No,UPI,0,299.97,Mobile App,07-10-2024
SUB002874,C002874,Rahul Mehta,rahulmehta2874@company.com,India,Premium,Monthly,09-08-2023,,Active,Yes,UPI,0,39.99,Web,28-08-2023
SUB007360,C007360,Riya Joshi,riyajoshi7360@gmail.com,UAE,Premium,Quarterly,23-10-2022,,Active,Yes,UPI,15,101.97,Web,11-12-2022
SUB016081,C016081,Rahul Mehta,rahulmehta16081@hotmail.com,India,Basic,Monthly,03-09-2023,03-10-2023,Cancelled,No,NetBanking,0,9.99,Partner,17-10-2023
SUB000346,C000346,Manish Sharma,manishsharma346@hotmail.com,Singapore,Standard,Quarterly,23-11-2025,,Active,Yes,UPI,0,59.97,Sales,05-01-2026
SUB011521,C011521,John Iyer,johniyer11521@gmail.com,France,Premium,Yearly,12-12-2025,07-12-2026,Paused,No,Credit Card,0,479.88,Partner,04-01-2026
SUB001951,C001951,Aditya Jain,adityajain1951@company.com,UK,Standard,Monthly,12-06-2022,,Active,Yes,NetBanking,0,19.99,Mobile App,13-08-2022
SUB010886,C010886,Riya Brown,riyabrown10886@yahoo.com,France,Enterprise,Monthly,25-12-2025,,Active,No,NetBanking,5,94.99,Sales,20-01-2026
SUB016530,C016530,Priya Malhotra,priyamalhotra16530@yahoo.com,Germany,Basic,Yearly,18-09-2022,,Active,No,UPI,5,113.89,Mobile App,27-11-2022
SUB015357,C015357,Sophia Joshi,sophiajoshi15357@outlook.com,France,Enterprise,Quarterly,15-05-2024,13-08-2024,Paused,No,NetBanking,0,299.97,Sales,12-06-2024
SUB014911,C014911,Manish Reddy,manishreddy14911@outlook.com,USA,Basic,Yearly,18-06-2024,13-06-2025,Paused,No,Debit Card,0,119.88,Web,04-08-2024
SUB012777,C012777,Priya Iyer,priyaiyer12777@outlook.com,UAE,Premium,Yearly,09-01-2025,,Active,No,Debit Card,10,431.89,Mobile App,05-02-2025
SUB016947,C016947,Saurav Gupta,sauravgupta16947@gmail.com,India,Standard,Yearly,24-11-2022,19-11-2023,Paused,No,Debit Card,0,239.88,Sales,01-02-2023
SUB017499,C017499,Isha Brown,ishabrown17499@hotmail.com,France,Basic,Quarterly,12-09-2025,,Active,Yes,PayPal,5,28.47,Sales,01-10-2025
SUB010325,C010325,Noah Gupta,noahgupta10325@gmail.com,USA,Basic,Yearly,24-02-2024,,Active,No,NetBanking,10,107.89,Partner,28-03-2024
SUB005562,C005562,Kiran Sharma,kiransharma5562@outlook.com,UAE,Enterprise,Quarterly,26-08-2022,24-11-2022,Cancelled,No,Debit Card,0,299.97,Mobile App,14-10-2022
SUB005890,C005890,Saurav Thomas,sauravthomas5890@outlook.com,USA,Premium,Yearly,26-12-2022,,Active,No,NetBanking,0,479.88,Sales,22-03-2023
SUB019017,C019017,Manish Nair,manishnair19017@outlook.com,France,Standard,Quarterly,19-02-2022,20-05-2022,Cancelled,No,Debit Card,0,59.97,Web,20-03-2022
SUB010349,C010349,Olivia Moore,oliviamoore10349@gmail.com,France,Standard,Quarterly,04-11-2024,02-02-2025,Cancelled,No,NetBanking,0,59.97,Sales,06-11-2024
SUB018837,C018837,Vikram Saxena,vikramsaxena18837@hotmail.com,USA,Basic,Monthly,09-06-2025,,Active,Yes,Debit Card,0,9.99,Sales,27-07-2025
SUB004348,C004348,John Das,johndas4348@yahoo.com,UK,Basic,Quarterly,21-05-2024,19-08-2024,Cancelled,No,Bank Transfer,15,25.47,Mobile App,27-06-2024
SUB013273,C013273,Aditya Sharma,adityasharma13273@hotmail.com,India,Basic,Quarterly,24-11-2022,,Active,Yes,NetBanking,0,29.97,Web,21-12-2022
SUB010299,C010299,Ananya Wilson,ananyawilson10299@company.com,Germany,Enterprise,Yearly,12-04-2025,07-04-2026,Cancelled,No,PayPal,15,1019.9,Sales,29-05-2025
SUB008051,C008051,Olivia Wilson,oliviawilson8051@gmail.com,India,Standard,Quarterly,06-08-2024,04-11-2024,Expired,No,Credit Card,0,59.97,Web,01-09-2024
SUB008883,C008883,Aditya Thomas,adityathomas8883@yahoo.com,UK,Premium,Yearly,12-03-2025,,Active,No,PayPal,15,407.9,Partner,17-05-2025
SUB011965,C011965,Mason Verma,masonverma11965@outlook.com,UAE,Standard,Yearly,04-04-2023,29-03-2024,Expired,No,UPI,15,203.9,Mobile App,25-04-2023
SUB017052,C017052,Riya Jackson,riyajackson17052@company.com,Canada,Standard,Monthly,25-11-2025,,Active,Yes,NetBanking,0,19.99,Mobile App,09-02-2026
SUB016672,C016672,Ananya Bhat,ananyabhat16672@yahoo.com,UK,Enterprise,Monthly,24-01-2022,23-02-2022,Cancelled,No,PayPal,0,99.99,Sales,03-03-2022
SUB019877,C019877,Isha Bhat,ishabhat19877@hotmail.com,Canada,Premium,Monthly,25-02-2023,,Active,No,NetBanking,0,39.99,Web,25-02-2023
SUB015536,C015536,Ava Chopra,avachopra15536@company.com,Germany,Standard,Monthly,14-11-2024,14-12-2024,Expired,No,Debit Card,0,19.99,Web,25-01-2025
SUB015555,C015555,Isha Jackson,ishajackson15555@yahoo.com,USA,Enterprise,Monthly,05-04-2023,05-05-2023,Cancelled,No,UPI,0,99.99,Mobile App,16-06-2023
SUB018600,C018600,Meera Wilson,meerawilson18600@gmail.com,USA,Enterprise,Quarterly,18-06-2023,16-09-2023,Cancelled,No,Debit Card,0,299.97,Sales,30-06-2023
SUB019154,C019154,John Kapoor,johnkapoor19154@hotmail.com,Australia,Enterprise,Yearly,25-11-2024,20-11-2025,Expired,No,PayPal,5,1139.89,Web,20-01-2025
SUB006334,C006334,Rohit Nair,rohitnair6334@yahoo.com,Australia,Standard,Yearly,13-03-2023,07-03-2024,Paused,No,PayPal,5,227.89,Partner,28-05-2023
SUB013096,C013096,Liam Jain,liamjain13096@company.com,Australia,Standard,Yearly,21-11-2024,,Active,No,Bank Transfer,20,191.9,Partner,23-12-2024
SUB004559,C004559,Divya Davis,divyadavis4559@company.com,Singapore,Enterprise,Quarterly,17-07-2025,,Active,Yes,Credit Card,0,299.97,Web,27-07-2025
SUB003797,C003797,Nikhil Kapoor,nikhilkapoor3797@gmail.com,India,Premium,Monthly,07-03-2024,,Active,No,PayPal,0,39.99,Mobile App,27-04-2024
SUB016339,C016339,Liam Reddy,liamreddy16339@outlook.com,India,Premium,Quarterly,05-04-2025,,Active,No,Credit Card,0,119.97,Partner,06-05-2025
SUB013868,C013868,John Brown,johnbrown13868@outlook.com,UK,Standard,Quarterly,10-06-2023,,Active,Yes,Debit Card,5,56.97,Partner,12-06-2023
SUB016646,C016646,Isha Iyer,ishaiyer16646@outlook.com,Australia,Standard,Yearly,13-01-2024,07-01-2025,Cancelled,No,Credit Card,0,239.88,Partner,26-01-2024
SUB012687,C012687,Meera Nair,meeranair12687@yahoo.com,Australia,Premium,Quarterly,04-07-2022,02-10-2022,Expired,No,UPI,0,119.97,Partner,29-08-2022
SUB013345,C013345,Divya Smith,divyasmith13345@gmail.com,Singapore,Basic,Yearly,07-09-2024,02-09-2025,Cancelled,No,Credit Card,0,119.88,Web,23-11-2024
SUB017149,C017149,Emma Singh,emmasingh17149@yahoo.com,UK,Basic,Monthly,19-12-2024,,Active,Yes,NetBanking,0,9.99,Partner,28-01-2025
SUB010816,C010816,Noah Brown,noahbrown10816@company.com,Germany,Standard,Yearly,17-02-2024,,Active,No,Credit Card,0,239.88,Sales,06-04-2024
SUB008652,C008652,Riya Singh,riyasingh8652@outlook.com,USA,Standard,Quarterly,15-11-2023,,Active,Yes,NetBanking,0,59.97,Mobile App,09-02-2024
SUB002686,C002686,Manish Gupta,manishgupta2686@yahoo.com,Germany,Enterprise,Quarterly,29-12-2022,,Active,No,NetBanking,0,299.97,Mobile App,17-02-2023
SUB014760,C014760,Arjun Bose,arjunbose14760@gmail.com,France,Basic,Quarterly,22-12-2025,22-03-2026,Paused,No,Credit Card,15,25.47,Sales,15-03-2026
SUB016888,C016888,Aditya Mehta,adityamehta16888@company.com,Canada,Standard,Monthly,26-10-2025,,Active,Yes,PayPal,10,17.99,Sales,19-11-2025
SUB001260,C001260,Saurav Bhat,sauravbhat1260@gmail.com,Singapore,Basic,Monthly,08-11-2024,,Active,No,Debit Card,5,9.49,Partner,22-01-2025
SUB017408,C017408,Kunal Verma,kunalverma17408@yahoo.com,UAE,Standard,Quarterly,07-10-2023,,Active,Yes,UPI,0,59.97,Mobile App,05-11-2023
SUB015002,C015002,Mason Taylor,masontaylor15002@company.com,UAE,Standard,Yearly,29-10-2024,24-10-2025,Cancelled,No,UPI,15,203.9,Partner,12-11-2024
SUB007211,C007211,Saurav Smith,sauravsmith7211@outlook.com,USA,Enterprise,Quarterly,25-07-2022,,Active,Yes,Bank Transfer,0,299.97,Sales,29-09-2022
SUB006244,C006244,Arjun Anderson,arjunanderson6244@yahoo.com,UAE,Standard,Yearly,23-11-2025,18-11-2026,Expired,No,Bank Transfer,0,239.88,Partner,02-02-2026
SUB016699,C016699,Ava Joshi,avajoshi16699@yahoo.com,Canada,Enterprise,Quarterly,26-07-2024,,Active,Yes,NetBanking,0,299.97,Web,27-08-2024
SUB000887,C000887,Sneha Das,snehadas887@company.com,Germany,Basic,Monthly,09-01-2025,,Active,Yes,UPI,5,9.49,Sales,01-04-2025
SUB019288,C019288,Olivia Jain,oliviajain19288@company.com,India,Premium,Monthly,01-01-2023,,Active,No,Bank Transfer,0,39.99,Partner,18-02-2023
SUB018611,C018611,Sneha Joshi,snehajoshi18611@outlook.com,India,Enterprise,Monthly,28-03-2023,,Active,Yes,UPI,15,84.99,Sales,06-06-2023
SUB017925,C017925,Divya Brown,divyabrown17925@company.com,France,Premium,Quarterly,24-05-2022,,Active,Yes,UPI,10,107.97,Sales,06-07-2022
SUB015428,C015428,Noah Johnson,noahjohnson15428@hotmail.com,Singapore,Basic,Monthly,02-01-2025,,Active,Yes,NetBanking,20,7.99,Partner,20-02-2025
SUB004463,C004463,Isha Malhotra,ishamalhotra4463@outlook.com,UK,Premium,Quarterly,08-10-2023,,Active,Yes,Bank Transfer,0,119.97,Sales,23-11-2023
SUB010054,C010054,Kiran Reddy,kiranreddy10054@outlook.com,Germany,Enterprise,Quarterly,23-03-2025,,Active,No,Credit Card,0,299.97,Mobile App,17-06-2025
SUB009446,C009446,Liam Khan,liamkhan9446@outlook.com,Germany,Enterprise,Monthly,08-01-2023,,Active,Yes,PayPal,20,79.99,Mobile App,08-02-2023
SUB009570,C009570,Nikhil Taylor,nikhiltaylor9570@hotmail.com,Singapore,Premium,Quarterly,25-03-2024,,Active,Yes,Debit Card,0,119.97,Web,04-05-2024
SUB018117,C018117,Rohit Wilson,rohitwilson18117@yahoo.com,UK,Basic,Yearly,15-09-2022,,Active,No,UPI,0,119.88,Sales,10-10-2022
SUB001837,C001837,Divya Mehta,divyamehta1837@gmail.com,UAE,Enterprise,Monthly,27-02-2023,,Active,Yes,Credit Card,0,99.99,Web,05-04-2023
SUB014421,C014421,Isabella Saxena,isabellasaxena14421@company.com,Australia,Standard,Yearly,25-04-2024,20-04-2025,Cancelled,No,Credit Card,15,203.9,Sales,18-07-2024
SUB007760,C007760,Neha Malhotra,nehamalhotra7760@hotmail.com,UAE,Premium,Yearly,10-07-2024,05-07-2025,Expired,No,Credit Card,0,479.88,Partner,13-08-2024
SUB002608,C002608,Liam Joshi,liamjoshi2608@yahoo.com,Australia,Basic,Yearly,30-11-2022,,Active,No,Debit Card,0,119.88,Web,27-02-2023
SUB011130,C011130,Priya Mehta,priyamehta11130@gmail.com,UAE,Premium,Yearly,07-09-2022,,Active,No,NetBanking,10,431.89,Web,22-11-2022
SUB002408,C002408,Kunal Smith,kunalsmith2408@hotmail.com,UAE,Enterprise,Yearly,18-08-2024,,Active,No,Credit Card,0,1199.88,Sales,08-10-2024
SUB011354,C011354,Noah Kapoor,noahkapoor11354@outlook.com,Singapore,Basic,Yearly,07-01-2025,02-01-2026,Cancelled,No,UPI,10,107.89,Web,29-03-2025
SUB011547,C011547,Rohit Reddy,rohitreddy11547@company.com,UAE,Standard,Quarterly,21-02-2022,,Active,No,Debit Card,0,59.97,Partner,07-05-2022
SUB014859,C014859,Divya Jain,divyajain14859@hotmail.com,Canada,Premium,Quarterly,12-06-2022,,Active,Yes,UPI,0,119.97,Partner,13-08-2022
SUB011425,C011425,Meera Brown,meerabrown11425@company.com,USA,Premium,Yearly,28-11-2022,,Active,No,NetBanking,0,479.88,Partner,19-01-2023
SUB015435,C015435,Rahul Davis,rahuldavis15435@hotmail.com,Australia,Premium,Quarterly,07-08-2023,05-11-2023,Paused,No,Bank Transfer,5,113.97,Sales,03-10-2023
SUB014579,C014579,Isha Wilson,ishawilson14579@outlook.com,Australia,Premium,Yearly,11-02-2022,,Active,No,NetBanking,5,455.89,Partner,10-05-2022
SUB018633,C018633,Manish Roy,manishroy18633@hotmail.com,Singapore,Premium,Yearly,18-12-2023,12-12-2024,Cancelled,No,Bank Transfer,0,479.88,Sales,19-02-2024
SUB009468,C009468,Isabella Anderson,isabellaanderson9468@hotmail.com,Singapore,Standard,Yearly,10-06-2022,,Active,No,UPI,5,227.89,Sales,09-08-2022
SUB011782,C011782,Ethan Thomas,ethanthomas11782@yahoo.com,Singapore,Basic,Monthly,30-05-2025,,Active,Yes,UPI,0,9.99,Mobile App,14-08-2025
SUB014594,C014594,John Mehta,johnmehta14594@outlook.com,France,Premium,Monthly,23-10-2025,,Active,Yes,UPI,0,39.99,Mobile App,07-12-2025
SUB011906,C011906,Rahul Malhotra,rahulmalhotra11906@outlook.com,Germany,Enterprise,Yearly,01-08-2025,27-07-2026,Cancelled,No,NetBanking,10,1079.89,Sales,25-08-2025
SUB017190,C017190,Rahul Wilson,rahulwilson17190@company.com,Germany,Basic,Monthly,26-04-2024,,Active,Yes,Debit Card,15,8.49,Partner,23-06-2024
SUB012584,C012584,Kiran Singh,kiransingh12584@yahoo.com,Canada,Basic,Quarterly,25-02-2022,26-05-2022,Paused,No,Credit Card,20,23.98,Mobile App,18-03-2022
SUB008616,C008616,Emma Joshi,emmajoshi8616@hotmail.com,UK,Premium,Yearly,04-04-2024,30-03-2025,Paused,No,Credit Card,0,479.88,Sales,15-06-2024
SUB008311,C008311,Isha Taylor,ishataylor8311@gmail.com,France,Premium,Yearly,28-12-2023,,Active,No,UPI,0,479.88,Partner,04-02-2024
SUB005650,C005650,Rahul Davis,rahuldavis5650@outlook.com,Singapore,Premium,Quarterly,05-09-2023,,Active,Yes,PayPal,0,119.97,Mobile App,27-11-2023
